,consumption,timestamp,exe,pid,container,fqdn
547,0.0,1693268566,kworker/1:0H-kblockd,21.0,,
548,0.0,1693268566,cpuhp/2,22.0,,
549,0.0,1693268566,idle_inject/2,23.0,,
550,0.0,1693268566,migration/2,24.0,,
551,0.0,1693268566,ksoftirqd/2,25.0,,
552,0.0,1693268566,kworker/2:0H-kblockd,27.0,,
553,0.0,1693268566,cpuhp/3,28.0,,
554,0.0,1693268566,idle_inject/3,29.0,,
555,0.0,1693268566,migration/3,30.0,,
556,0.0,1693268566,ksoftirqd/3,31.0,,
557,0.0,1693268566,kworker/3:0H-kblockd,33.0,,
558,36595908.0,1693268568,,,,
559,30191624.0,1693268568,scaphandre,1297803.0,,
560,1219863.0,1693268568,htop,1026882.0,,
561,914897.0,1693268568,ilúvatar_worke,1297132.0,,
562,304965.0,1693268568,rcu_sched,11.0,,
563,304965.0,1693268568,migration/18,120.0,,
564,304965.0,1693268568,kworker/u97:2-events_power_efficient,1249904.0,,
565,304965.0,1693268568,kworker/u96:2-ixgbe,1282742.0,,
566,304965.0,1693268568,perf,1297708.0,,
567,304965.0,1693268568,hwpc-sensor,1297777.0,,
568,0.0,1693268568,systemd,1.0,,
569,0.0,1693268568,kthreadd,2.0,,
570,0.0,1693268568,rcu_gp,3.0,,
571,0.0,1693268568,rcu_par_gp,4.0,,
572,0.0,1693268568,kworker/0:0H-kblockd,6.0,,
573,0.0,1693268568,mm_percpu_wq,9.0,,
574,0.0,1693268568,ksoftirqd/0,10.0,,
575,0.0,1693268568,migration/0,12.0,,
576,0.0,1693268568,idle_inject/0,13.0,,
577,0.0,1693268568,cpuhp/0,15.0,,
578,0.0,1693268568,cpuhp/1,16.0,,
579,0.0,1693268568,idle_inject/1,17.0,,
580,0.0,1693268568,migration/1,18.0,,
581,0.0,1693268568,ksoftirqd/1,19.0,,
582,0.0,1693268568,kworker/1:0H-kblockd,21.0,,
583,0.0,1693268568,cpuhp/2,22.0,,
584,0.0,1693268568,idle_inject/2,23.0,,
585,0.0,1693268568,migration/2,24.0,,
586,0.0,1693268568,ksoftirqd/2,25.0,,
587,0.0,1693268568,kworker/2:0H-kblockd,27.0,,
588,0.0,1693268568,cpuhp/3,28.0,,
589,36852404.0,1693268570,,,,
590,29422484.0,1693268570,scaphandre,1297803.0,,
591,2971968.0,1693268570,htop,1026882.0,,
592,1188787.0,1693268570,ilúvatar_worke,1297132.0,,
593,594393.0,1693268570,perf,1297708.0,,
594,297196.0,1693268570,rcu_sched,11.0,,
595,297196.0,1693268570,hwpc-sensor,1297777.0,,
596,297196.0,1693268570,snapd,3987556.0,,
597,0.0,1693268570,systemd,1.0,,
598,0.0,1693268570,kthreadd,2.0,,
599,0.0,1693268570,rcu_gp,3.0,,
600,0.0,1693268570,rcu_par_gp,4.0,,
601,0.0,1693268570,kworker/0:0H-kblockd,6.0,,
602,0.0,1693268570,mm_percpu_wq,9.0,,
603,0.0,1693268570,ksoftirqd/0,10.0,,
604,0.0,1693268570,migration/0,12.0,,
605,0.0,1693268570,idle_inject/0,13.0,,
606,0.0,1693268570,cpuhp/0,15.0,,
607,0.0,1693268570,cpuhp/1,16.0,,
608,0.0,1693268570,idle_inject/1,17.0,,
609,0.0,1693268570,migration/1,18.0,,
610,0.0,1693268570,ksoftirqd/1,19.0,,
611,0.0,1693268570,kworker/1:0H-kblockd,21.0,,
612,0.0,1693268570,cpuhp/2,22.0,,
613,0.0,1693268570,idle_inject/2,23.0,,
614,0.0,1693268570,migration/2,24.0,,
615,0.0,1693268570,ksoftirqd/2,25.0,,
616,0.0,1693268570,kworker/2:0H-kblockd,27.0,,
617,0.0,1693268570,cpuhp/3,28.0,,
618,0.0,1693268570,idle_inject/3,29.0,,
619,0.0,1693268570,migration/3,30.0,,
620,36723064.0,1693268572,,,,
621,30759492.0,1693268572,scaphandre,1297803.0,,
622,1569361.0,1693268572,htop,1026882.0,,
623,1255489.0,1693268572,ilúvatar_worke,1297132.0,,
624,313872.0,1693268572,kworker/0:0-events,1290017.0,,
625,313872.0,1693268572,perf,1297708.0,,
626,313872.0,1693268572,hwpc-sensor,1297777.0,,
627,0.0,1693268572,systemd,1.0,,
628,0.0,1693268572,kthreadd,2.0,,
629,0.0,1693268572,rcu_gp,3.0,,
630,0.0,1693268572,rcu_par_gp,4.0,,
631,0.0,1693268572,kworker/0:0H-kblockd,6.0,,
632,0.0,1693268572,mm_percpu_wq,9.0,,
633,0.0,1693268572,ksoftirqd/0,10.0,,
634,0.0,1693268572,rcu_sched,11.0,,
635,0.0,1693268572,migration/0,12.0,,
636,0.0,1693268572,idle_inject/0,13.0,,
637,0.0,1693268572,cpuhp/0,15.0,,
638,0.0,1693268572,cpuhp/1,16.0,,
639,0.0,1693268572,idle_inject/1,17.0,,
640,0.0,1693268572,migration/1,18.0,,
641,0.0,1693268572,ksoftirqd/1,19.0,,
642,0.0,1693268572,kworker/1:0H-kblockd,21.0,,
643,0.0,1693268572,cpuhp/2,22.0,,
644,0.0,1693268572,idle_inject/2,23.0,,
645,0.0,1693268572,migration/2,24.0,,
646,0.0,1693268572,ksoftirqd/2,25.0,,
647,0.0,1693268572,kworker/2:0H-kblockd,27.0,,
648,0.0,1693268572,cpuhp/3,28.0,,
649,0.0,1693268572,idle_inject/3,29.0,,
650,0.0,1693268572,migration/3,30.0,,
651,36508436.0,1693268574,,,,
652,29568816.0,1693268574,scaphandre,1297803.0,,
653,1508613.0,1693268574,htop,1026882.0,,
654,1206890.0,1693268574,ilúvatar_worke,1297132.0,,
655,603445.0,1693268574,perf,1297708.0,,
656,301722.0,1693268574,rcu_sched,11.0,,
657,301722.0,1693268574,hwpc-sensor,1297777.0,,
658,0.0,1693268574,systemd,1.0,,
659,0.0,1693268574,kthreadd,2.0,,
660,0.0,1693268574,rcu_gp,3.0,,
661,0.0,1693268574,rcu_par_gp,4.0,,
662,0.0,1693268574,kworker/0:0H-kblockd,6.0,,
663,0.0,1693268574,mm_percpu_wq,9.0,,
664,0.0,1693268574,ksoftirqd/0,10.0,,
665,0.0,1693268574,migration/0,12.0,,
666,0.0,1693268574,idle_inject/0,13.0,,
667,0.0,1693268574,cpuhp/0,15.0,,
668,0.0,1693268574,cpuhp/1,16.0,,
669,0.0,1693268574,idle_inject/1,17.0,,
670,0.0,1693268574,migration/1,18.0,,
671,0.0,1693268574,ksoftirqd/1,19.0,,
672,0.0,1693268574,kworker/1:0H-kblockd,21.0,,
673,0.0,1693268574,cpuhp/2,22.0,,
674,0.0,1693268574,idle_inject/2,23.0,,
675,0.0,1693268574,migration/2,24.0,,
676,0.0,1693268574,ksoftirqd/2,25.0,,
677,0.0,1693268574,kworker/2:0H-kblockd,27.0,,
678,0.0,1693268574,cpuhp/3,28.0,,
679,0.0,1693268574,idle_inject/3,29.0,,
680,0.0,1693268574,migration/3,30.0,,
681,0.0,1693268574,ksoftirqd/3,31.0,,
682,36719344.0,1693268576,,,,
683,29256064.0,1693268576,scaphandre,1297803.0,,
684,2985312.0,1693268576,htop,1026882.0,,
685,895593.0,1693268576,ilúvatar_worke,1297132.0,,
686,298531.0,1693268576,kworker/u97:1-events_unbound,1277858.0,,
687,298531.0,1693268576,perf,1297708.0,,
688,298531.0,1693268576,hwpc-sensor,1297777.0,,
689,0.0,1693268576,systemd,1.0,,
690,0.0,1693268576,kthreadd,2.0,,
691,0.0,1693268576,rcu_gp,3.0,,
692,0.0,1693268576,rcu_par_gp,4.0,,
693,0.0,1693268576,kworker/0:0H-kblockd,6.0,,
694,0.0,1693268576,mm_percpu_wq,9.0,,
695,0.0,1693268576,ksoftirqd/0,10.0,,
696,0.0,1693268576,rcu_sched,11.0,,
697,0.0,1693268576,migration/0,12.0,,
698,0.0,1693268576,idle_inject/0,13.0,,
699,0.0,1693268576,cpuhp/0,15.0,,
700,0.0,1693268576,cpuhp/1,16.0,,
701,0.0,1693268576,idle_inject/1,17.0,,
702,0.0,1693268576,migration/1,18.0,,
703,0.0,1693268576,ksoftirqd/1,19.0,,
704,0.0,1693268576,kworker/1:0H-kblockd,21.0,,
705,0.0,1693268576,cpuhp/2,22.0,,
706,0.0,1693268576,idle_inject/2,23.0,,
707,0.0,1693268576,migration/2,24.0,,
708,0.0,1693268576,ksoftirqd/2,25.0,,
709,0.0,1693268576,kworker/2:0H-kblockd,27.0,,
710,0.0,1693268576,cpuhp/3,28.0,,
711,0.0,1693268576,idle_inject/3,29.0,,
712,0.0,1693268576,migration/3,30.0,,
713,36911108.0,1693268578,,,,
714,30451664.0,1693268578,scaphandre,1297803.0,,
715,1537962.0,1693268578,htop,1026882.0,,
716,922777.0,1693268578,ilúvatar_worke,1297132.0,,
717,307592.0,1693268578,rcu_sched,11.0,,
718,307592.0,1693268578,irqbalance,2431.0,,
719,307592.0,1693268578,kworker/23:11-events,1233155.0,,
720,307592.0,1693268578,kworker/0:0-events,1290017.0,,
721,307592.0,1693268578,perf,1297708.0,,
722,0.0,1693268578,systemd,1.0,,
723,0.0,1693268578,kthreadd,2.0,,
724,0.0,1693268578,rcu_gp,3.0,,
725,0.0,1693268578,rcu_par_gp,4.0,,
726,0.0,1693268578,kworker/0:0H-kblockd,6.0,,
727,0.0,1693268578,mm_percpu_wq,9.0,,
728,0.0,1693268578,ksoftirqd/0,10.0,,
729,0.0,1693268578,migration/0,12.0,,
730,0.0,1693268578,idle_inject/0,13.0,,
731,0.0,1693268578,cpuhp/0,15.0,,
732,0.0,1693268578,cpuhp/1,16.0,,
733,0.0,1693268578,idle_inject/1,17.0,,
734,0.0,1693268578,migration/1,18.0,,
735,0.0,1693268578,ksoftirqd/1,19.0,,
736,0.0,1693268578,kworker/1:0H-kblockd,21.0,,
737,0.0,1693268578,cpuhp/2,22.0,,
738,0.0,1693268578,idle_inject/2,23.0,,
739,0.0,1693268578,migration/2,24.0,,
740,0.0,1693268578,ksoftirqd/2,25.0,,
741,0.0,1693268578,kworker/2:0H-kblockd,27.0,,
742,0.0,1693268578,cpuhp/3,28.0,,
743,0.0,1693268578,idle_inject/3,29.0,,
744,36875876.0,1693268580,,,,
745,30625728.0,1693268580,scaphandre,1297803.0,,
746,1562537.0,1693268580,htop,1026882.0,,
747,1250029.0,1693268580,ilúvatar_worke,1297132.0,,
748,625014.0,1693268580,perf,1297708.0,,
749,312507.0,1693268580,migration/6,48.0,,
750,312507.0,1693268580,hwpc-sensor,1297777.0,,
751,0.0,1693268580,systemd,1.0,,
752,0.0,1693268580,kthreadd,2.0,,
753,0.0,1693268580,rcu_gp,3.0,,
754,0.0,1693268580,rcu_par_gp,4.0,,
755,0.0,1693268580,kworker/0:0H-kblockd,6.0,,
756,0.0,1693268580,mm_percpu_wq,9.0,,
757,0.0,1693268580,ksoftirqd/0,10.0,,
758,0.0,1693268580,rcu_sched,11.0,,
759,0.0,1693268580,migration/0,12.0,,
760,0.0,1693268580,idle_inject/0,13.0,,
761,0.0,1693268580,cpuhp/0,15.0,,
762,0.0,1693268580,cpuhp/1,16.0,,
763,0.0,1693268580,idle_inject/1,17.0,,
764,0.0,1693268580,migration/1,18.0,,
765,0.0,1693268580,ksoftirqd/1,19.0,,
766,0.0,1693268580,kworker/1:0H-kblockd,21.0,,
767,0.0,1693268580,cpuhp/2,22.0,,
768,0.0,1693268580,idle_inject/2,23.0,,
769,0.0,1693268580,migration/2,24.0,,
770,0.0,1693268580,ksoftirqd/2,25.0,,
771,0.0,1693268580,kworker/2:0H-kblockd,27.0,,
772,0.0,1693268580,cpuhp/3,28.0,,
773,0.0,1693268580,idle_inject/3,29.0,,
774,0.0,1693268580,migration/3,30.0,,
775,36542504.0,1693268581,,,,
776,29596408.0,1693268582,scaphandre,1297803.0,,
777,1208016.0,1693268582,htop,1026882.0,,
778,1208016.0,1693268582,ilúvatar_worke,1297132.0,,
779,604008.0,1693268582,hwpc-sensor,1297777.0,,
780,302004.0,1693268582,rcu_sched,11.0,,
781,302004.0,1693268582,perf,1297708.0,,
782,0.0,1693268582,systemd,1.0,,
783,0.0,1693268582,kthreadd,2.0,,
784,0.0,1693268582,rcu_gp,3.0,,
785,0.0,1693268582,rcu_par_gp,4.0,,
786,0.0,1693268582,kworker/0:0H-kblockd,6.0,,
787,0.0,1693268582,mm_percpu_wq,9.0,,
788,0.0,1693268582,ksoftirqd/0,10.0,,
789,0.0,1693268582,migration/0,12.0,,
790,0.0,1693268582,idle_inject/0,13.0,,
791,0.0,1693268582,cpuhp/0,15.0,,
792,0.0,1693268582,cpuhp/1,16.0,,
793,0.0,1693268582,idle_inject/1,17.0,,
794,0.0,1693268582,migration/1,18.0,,
795,0.0,1693268582,ksoftirqd/1,19.0,,
796,0.0,1693268582,kworker/1:0H-kblockd,21.0,,
797,0.0,1693268582,cpuhp/2,22.0,,
798,0.0,1693268582,idle_inject/2,23.0,,
799,0.0,1693268582,migration/2,24.0,,
800,0.0,1693268582,ksoftirqd/2,25.0,,
801,0.0,1693268582,kworker/2:0H-kblockd,27.0,,
802,0.0,1693268582,cpuhp/3,28.0,,
803,0.0,1693268582,idle_inject/3,29.0,,
804,0.0,1693268582,migration/3,30.0,,
805,0.0,1693268582,ksoftirqd/3,31.0,,
806,36807550.0,1693268583,,,,
807,30170124.0,1693268584,scaphandre,1297803.0,,
808,3017012.0,1693268584,htop,1026882.0,,
809,1206805.0,1693268584,ilúvatar_worke,1297132.0,,
810,301701.0,1693268584,perf,1297708.0,,
811,0.0,1693268584,systemd,1.0,,
812,0.0,1693268584,kthreadd,2.0,,
813,0.0,1693268584,rcu_gp,3.0,,
814,0.0,1693268584,rcu_par_gp,4.0,,
815,0.0,1693268584,kworker/0:0H-kblockd,6.0,,
816,0.0,1693268584,mm_percpu_wq,9.0,,
817,0.0,1693268584,ksoftirqd/0,10.0,,
818,0.0,1693268584,rcu_sched,11.0,,
819,0.0,1693268584,migration/0,12.0,,
820,0.0,1693268584,idle_inject/0,13.0,,
821,0.0,1693268584,cpuhp/0,15.0,,
822,0.0,1693268584,cpuhp/1,16.0,,
823,0.0,1693268584,idle_inject/1,17.0,,
824,0.0,1693268584,migration/1,18.0,,
825,0.0,1693268584,ksoftirqd/1,19.0,,
826,0.0,1693268584,kworker/1:0H-kblockd,21.0,,
827,0.0,1693268584,cpuhp/2,22.0,,
828,0.0,1693268584,idle_inject/2,23.0,,
829,0.0,1693268584,migration/2,24.0,,
830,0.0,1693268584,ksoftirqd/2,25.0,,
831,0.0,1693268584,kworker/2:0H-kblockd,27.0,,
832,0.0,1693268584,cpuhp/3,28.0,,
833,0.0,1693268584,idle_inject/3,29.0,,
834,0.0,1693268584,migration/3,30.0,,
835,0.0,1693268584,ksoftirqd/3,31.0,,
836,0.0,1693268584,kworker/3:0H-kblockd,33.0,,
837,36963344.0,1693268585,,,,
838,30186730.0,1693268586,scaphandre,1297803.0,,
839,1540139.0,1693268586,htop,1026882.0,,
840,1232111.0,1693268586,ilúvatar_worke,1297132.0,,
841,616055.0,1693268586,hwpc-sensor,1297777.0,,
842,308027.0,1693268586,rcu_sched,11.0,,
843,308027.0,1693268586,containerd,2462.0,,
844,308027.0,1693268586,kworker/0:0-events,1290017.0,,
845,308027.0,1693268586,perf,1297708.0,,
846,0.0,1693268586,systemd,1.0,,
847,0.0,1693268586,kthreadd,2.0,,
848,0.0,1693268586,rcu_gp,3.0,,
849,0.0,1693268586,rcu_par_gp,4.0,,
850,0.0,1693268586,kworker/0:0H-kblockd,6.0,,
851,0.0,1693268586,mm_percpu_wq,9.0,,
852,0.0,1693268586,ksoftirqd/0,10.0,,
853,0.0,1693268586,migration/0,12.0,,
854,0.0,1693268586,idle_inject/0,13.0,,
855,0.0,1693268586,cpuhp/0,15.0,,
856,0.0,1693268586,cpuhp/1,16.0,,
857,0.0,1693268586,idle_inject/1,17.0,,
858,0.0,1693268586,migration/1,18.0,,
859,0.0,1693268586,ksoftirqd/1,19.0,,
860,0.0,1693268586,kworker/1:0H-kblockd,21.0,,
861,0.0,1693268586,cpuhp/2,22.0,,
862,0.0,1693268586,idle_inject/2,23.0,,
863,0.0,1693268586,migration/2,24.0,,
864,0.0,1693268586,ksoftirqd/2,25.0,,
865,0.0,1693268586,kworker/2:0H-kblockd,27.0,,
866,0.0,1693268586,cpuhp/3,28.0,,
867,0.0,1693268586,idle_inject/3,29.0,,
868,37018172.0,1693268587,,,,
869,28791910.0,1693268588,scaphandre,1297803.0,,
870,1468975.0,1693268588,sssd_be,2600.0,,
871,1175180.0,1693268588,htop,1026882.0,,
872,881385.0,1693268588,ilúvatar_worke,1297132.0,,
873,587590.0,1693268588,perf,1297708.0,,
874,293795.0,1693268588,irqbalance,2431.0,,
875,293795.0,1693268588,kworker/8:14-events,1261713.0,,
876,293795.0,1693268588,hwpc-sensor,1297777.0,,
877,0.0,1693268587,systemd,1.0,,
878,0.0,1693268587,kthreadd,2.0,,
879,0.0,1693268587,rcu_gp,3.0,,
880,0.0,1693268587,rcu_par_gp,4.0,,
881,0.0,1693268587,kworker/0:0H-kblockd,6.0,,
882,0.0,1693268587,mm_percpu_wq,9.0,,
883,0.0,1693268587,ksoftirqd/0,10.0,,
884,0.0,1693268587,rcu_sched,11.0,,
885,0.0,1693268587,migration/0,12.0,,
886,0.0,1693268587,idle_inject/0,13.0,,
887,0.0,1693268587,cpuhp/0,15.0,,
888,0.0,1693268587,cpuhp/1,16.0,,
889,0.0,1693268587,idle_inject/1,17.0,,
890,0.0,1693268587,migration/1,18.0,,
891,0.0,1693268587,ksoftirqd/1,19.0,,
892,0.0,1693268587,kworker/1:0H-kblockd,21.0,,
893,0.0,1693268587,cpuhp/2,22.0,,
894,0.0,1693268587,idle_inject/2,23.0,,
895,0.0,1693268587,migration/2,24.0,,
896,0.0,1693268587,ksoftirqd/2,25.0,,
897,0.0,1693268587,kworker/2:0H-kblockd,27.0,,
898,0.0,1693268587,cpuhp/3,28.0,,
899,36690852.0,1693268589,,,,
900,29531660.0,1693268590,scaphandre,1297803.0,,
901,2982996.0,1693268590,htop,1026882.0,,
902,1193198.0,1693268590,ilúvatar_worke,1297132.0,,
903,298299.0,1693268589,rcu_sched,11.0,,
904,298299.0,1693268590,perf,1297708.0,,
905,0.0,1693268589,systemd,1.0,,
906,0.0,1693268589,kthreadd,2.0,,
907,0.0,1693268589,rcu_gp,3.0,,
908,0.0,1693268589,rcu_par_gp,4.0,,
909,0.0,1693268589,kworker/0:0H-kblockd,6.0,,
910,0.0,1693268589,mm_percpu_wq,9.0,,
911,0.0,1693268589,ksoftirqd/0,10.0,,
912,0.0,1693268589,migration/0,12.0,,
913,0.0,1693268589,idle_inject/0,13.0,,
914,0.0,1693268589,cpuhp/0,15.0,,
915,0.0,1693268589,cpuhp/1,16.0,,
916,0.0,1693268589,idle_inject/1,17.0,,
917,0.0,1693268589,migration/1,18.0,,
918,0.0,1693268589,ksoftirqd/1,19.0,,
919,0.0,1693268589,kworker/1:0H-kblockd,21.0,,
920,0.0,1693268589,cpuhp/2,22.0,,
921,0.0,1693268589,idle_inject/2,23.0,,
922,0.0,1693268589,migration/2,24.0,,
923,0.0,1693268589,ksoftirqd/2,25.0,,
924,0.0,1693268589,kworker/2:0H-kblockd,27.0,,
925,0.0,1693268589,cpuhp/3,28.0,,
926,0.0,1693268589,idle_inject/3,29.0,,
927,0.0,1693268589,migration/3,30.0,,
928,0.0,1693268589,ksoftirqd/3,31.0,,
929,0.0,1693268589,kworker/3:0H-kblockd,33.0,,
930,40917150.0,1693268591,,,,
931,21164044.0,1693268592,scaphandre,1297803.0,,
932,4635933.0,1693268592,containerd,2462.0,,
933,1209373.0,1693268592,htop,1026882.0,,
934,1209373.0,1693268592,ilúvatar_worke,1297132.0,,
935,201562.0,1693268592,ksoftirqd/11,79.0,,
936,201562.0,1693268592,sshd,1026864.0,,
937,201562.0,1693268592,perf,1297708.0,,
938,201562.0,1693268592,hwpc-sensor,1297777.0,,
939,0.0,1693268592,systemd,1.0,,
940,0.0,1693268592,kthreadd,2.0,,
941,0.0,1693268592,rcu_gp,3.0,,
942,0.0,1693268592,rcu_par_gp,4.0,,
943,0.0,1693268592,kworker/0:0H-kblockd,6.0,,
944,0.0,1693268592,mm_percpu_wq,9.0,,
945,0.0,1693268592,ksoftirqd/0,10.0,,
946,0.0,1693268592,rcu_sched,11.0,,
947,0.0,1693268592,migration/0,12.0,,
948,0.0,1693268592,idle_inject/0,13.0,,
949,0.0,1693268592,cpuhp/0,15.0,,
950,0.0,1693268592,cpuhp/1,16.0,,
951,0.0,1693268592,idle_inject/1,17.0,,
952,0.0,1693268592,migration/1,18.0,,
953,0.0,1693268592,ksoftirqd/1,19.0,,
954,0.0,1693268592,kworker/1:0H-kblockd,21.0,,
955,0.0,1693268592,cpuhp/2,22.0,,
956,0.0,1693268592,idle_inject/2,23.0,,
957,0.0,1693268592,migration/2,24.0,,
958,0.0,1693268592,ksoftirqd/2,25.0,,
959,0.0,1693268592,kworker/2:0H-kblockd,27.0,,
960,0.0,1693268592,cpuhp/3,28.0,,
961,41239236.0,1693268594,,,,
962,22714658.0,1693268594,scaphandre,1297803.0,,
963,8159634.0,1693268594,containerd,2462.0,,
964,1764245.0,1693268594,ctr,1297970.0,,
965,1543714.0,1693268594,ctr,1297969.0,,
966,882122.0,1693268594,htop,1026882.0,,
967,882122.0,1693268594,ilúvatar_worke,1297132.0,,
968,220530.0,1693268594,rcu_sched,11.0,,
969,220530.0,1693268594,kworker/0:0-events,1290017.0,,
970,0.0,1693268594,systemd,1.0,,
971,0.0,1693268594,kthreadd,2.0,,
972,0.0,1693268594,rcu_gp,3.0,,
973,0.0,1693268594,rcu_par_gp,4.0,,
974,0.0,1693268594,kworker/0:0H-kblockd,6.0,,
975,0.0,1693268594,mm_percpu_wq,9.0,,
976,0.0,1693268594,ksoftirqd/0,10.0,,
977,0.0,1693268594,migration/0,12.0,,
978,0.0,1693268594,idle_inject/0,13.0,,
979,0.0,1693268594,cpuhp/0,15.0,,
980,0.0,1693268594,cpuhp/1,16.0,,
981,0.0,1693268594,idle_inject/1,17.0,,
982,0.0,1693268594,migration/1,18.0,,
983,0.0,1693268594,ksoftirqd/1,19.0,,
984,0.0,1693268594,kworker/1:0H-kblockd,21.0,,
985,0.0,1693268594,cpuhp/2,22.0,,
986,0.0,1693268594,idle_inject/2,23.0,,
987,0.0,1693268594,migration/2,24.0,,
988,0.0,1693268594,ksoftirqd/2,25.0,,
989,0.0,1693268594,kworker/2:0H-kblockd,27.0,,
990,50484640.0,1693268596,,,,
991,440529.0,1693268596,txg_sync,1831.0,,
992,352423.0,1693268596,systemd,1.0,,
993,176211.0,1693268596,kthreadd,2.0,,
994,176211.0,1693268596,systemd-udevd,982.0,,
995,176211.0,1693268596,z_zvol,1666.0,,
996,88105.0,1693268596,systemd-journal,873.0,,
997,88105.0,1693268596,spl_system_task,1359.0,,
998,88105.0,1693268596,spl_dynamic_tas,1361.0,,
999,88105.0,1693268596,dbu_evict,1411.0,,
1000,88105.0,1693268596,z_vdev_file,1413.0,,
1001,88105.0,1693268596,z_wr_iss,1605.0,,
1002,88105.0,1693268596,z_wr_iss,1606.0,,
1003,88105.0,1693268596,z_wr_iss,1607.0,,
1004,88105.0,1693268596,z_wr_iss,1608.0,,
1005,88105.0,1693268596,z_wr_iss,1609.0,,
1006,88105.0,1693268596,z_wr_iss,1620.0,,
1007,88105.0,1693268596,z_wr_iss,1621.0,,
1008,88105.0,1693268596,z_wr_iss,1624.0,,
1009,88105.0,1693268596,z_wr_iss,1625.0,,
1010,88105.0,1693268596,z_wr_iss,1628.0,,
1011,88105.0,1693268596,z_wr_iss,1631.0,,
1012,88105.0,1693268596,z_wr_iss,1632.0,,
1013,88105.0,1693268596,z_wr_iss,1633.0,,
1014,88105.0,1693268596,z_wr_iss,1635.0,,
1015,88105.0,1693268596,z_wr_iss,1636.0,,
1016,88105.0,1693268596,z_wr_iss,1638.0,,
1017,88105.0,1693268596,z_wr_iss,1639.0,,
1018,88105.0,1693268596,z_wr_iss,1640.0,,
1019,88105.0,1693268596,z_wr_int,1644.0,,
1020,88105.0,1693268596,dp_sync_taskq,1722.0,,
1021,73865930.0,1693268598,,,,
1022,629794.0,1693268598,systemd,1.0,,
1023,134956.0,1693268598,kthreadd,2.0,,
1024,134956.0,1693268598,systemd-journal,873.0,,
1025,134956.0,1693268598,systemd-udevd,982.0,,
1026,134956.0,1693268598,spl_kmem_cache,1362.0,,
1027,89970.0,1693268598,spl_dynamic_tas,1361.0,,
1028,89970.0,1693268598,z_vdev_file,1413.0,,
1029,89970.0,1693268598,z_wr_iss,1617.0,,
1030,44985.0,1693268598,rcu_sched,11.0,,
1031,44985.0,1693268598,migration/4,36.0,,
1032,44985.0,1693268598,jbd2/sda2-8,780.0,,
1033,44985.0,1693268598,spl_system_task,1359.0,,
1034,44985.0,1693268598,z_rd_int,1598.0,,
1035,44985.0,1693268598,z_rd_int,1601.0,,
1036,44985.0,1693268598,z_rd_int,1602.0,,
1037,44985.0,1693268598,z_wr_iss,1605.0,,
1038,44985.0,1693268598,z_wr_iss,1606.0,,
1039,44985.0,1693268598,z_wr_iss,1607.0,,
1040,44985.0,1693268598,z_wr_iss,1608.0,,
1041,44985.0,1693268598,z_wr_iss,1609.0,,
1042,44985.0,1693268598,z_wr_iss,1610.0,,
1043,44985.0,1693268598,z_wr_iss,1611.0,,
1044,44985.0,1693268598,z_wr_iss,1612.0,,
1045,44985.0,1693268598,z_wr_iss,1613.0,,
1046,44985.0,1693268598,z_wr_iss,1614.0,,
1047,44985.0,1693268598,z_wr_iss,1615.0,,
1048,44985.0,1693268598,z_wr_iss,1616.0,,
1049,44985.0,1693268598,z_wr_iss,1618.0,,
1050,44985.0,1693268598,z_wr_iss,1619.0,,
1051,44985.0,1693268598,z_wr_iss,1620.0,,
1052,93517830.0,1693268600,,,,
1053,572077.0,1693268600,spl_kmem_cache,1362.0,,
1054,471122.0,1693268600,systemd,1.0,,
1055,134606.0,1693268600,kthreadd,2.0,,
1056,134606.0,1693268600,systemd-udevd,982.0,,
1057,100954.0,1693268600,systemd-journal,873.0,,
1058,67303.0,1693268600,spl_dynamic_tas,1361.0,,
1059,67303.0,1693268600,z_vdev_file,1413.0,,
1060,67303.0,1693268600,z_wr_iss,1610.0,,
1061,67303.0,1693268600,z_wr_iss,1616.0,,
1062,67303.0,1693268600,z_wr_iss,1618.0,,
1063,33651.0,1693268600,ksoftirqd/13,91.0,,
1064,33651.0,1693268600,none,916.0,,
1065,33651.0,1693268600,spl_system_task,1359.0,,
1066,33651.0,1693268600,dbu_evict,1411.0,,
1067,33651.0,1693268600,z_rd_int,1597.0,,
1068,33651.0,1693268600,z_rd_int,1599.0,,
1069,33651.0,1693268600,z_rd_int,1600.0,,
1070,33651.0,1693268600,z_rd_int,1603.0,,
1071,33651.0,1693268600,z_rd_int,1604.0,,
1072,33651.0,1693268600,z_wr_iss,1605.0,,
1073,33651.0,1693268600,z_wr_iss,1606.0,,
1074,33651.0,1693268600,z_wr_iss,1607.0,,
1075,33651.0,1693268600,z_wr_iss,1608.0,,
1076,33651.0,1693268600,z_wr_iss,1609.0,,
1077,33651.0,1693268600,z_wr_iss,1611.0,,
1078,33651.0,1693268600,z_wr_iss,1612.0,,
1079,33651.0,1693268600,z_wr_iss,1613.0,,
1080,33651.0,1693268600,z_wr_iss,1614.0,,
1081,33651.0,1693268600,z_wr_iss,1615.0,,
1082,33651.0,1693268600,z_wr_iss,1617.0,,
1083,111786420.0,1693268602,,,,
1084,366312.0,1693268603,systemd,1.0,,
1085,305260.0,1693268603,spl_kmem_cache,1362.0,,
1086,122104.0,1693268603,kthreadd,2.0,,
1087,61052.0,1693268603,systemd-udevd,982.0,,
1088,61052.0,1693268603,spl_dynamic_tas,1361.0,,
